Timezone-aware_Timestamp,Variable,Value,Last_Modified_UTC
2024-06-29 05:45:00+00:00,213,5.8882499779,2024-06-29 00:00:00+00:00
2024-06-29 05:50:00+00:00,904,19.9802901884,2024-06-29 00:00:00+00:00
2024-06-29 05:55:00+00:00,182,36.7051349929,2024-06-29 00:00:00+00:00
2024-06-29 06:00:00+00:00,781,-42.0552327665,2024-06-29 00:00:00+00:00
2024-06-29 06:05:00+00:00,794,-31.5335423461,2024-06-29 00:00:00+00:00
2024-06-29 06:10:00+00:00,904,34.8145858931,2024-06-29 00:00:00+00:00
2024-06-29 06:15:00+00:00,49,15.3527284025,2024-06-29 00:00:00+00:00
2024-06-29 06:20:00+00:00,197,31.2653698504,2024-06-29 00:00:00+00:00
2024-06-29 06:25:00+00:00,421,-0.2685375857,2024-06-29 00:00:00+00:00
2024-06-29 06:30:00+00:00,694,-44.2189278494,2024-06-29 00:00:00+00:00
2024-06-29 06:35:00+00:00,590,32.6003626956,2024-06-29 00:00:00+00:00
2024-06-29 06:40:00+00:00,874,-44.7645013839,2024-06-29 00:00:00+00:00
2024-06-29 06:45:00+00:00,663,11.0172790405,2024-06-29 00:00:00+00:00
2024-06-29 06:50:00+00:00,299,-26.0834834797,2024-06-29 00:00:00+00:00
2024-06-29 06:55:00+00:00,682,6.0998424914,2024-06-29 00:00:00+00:00
2024-06-29 07:00:00+00:00,549,24.7577852327,2024-06-29 00:00:00+00:00
2024-06-29 07:05:00+00:00,645,43.2543457017,2024-06-29 00:00:00+00:00
2024-06-29 07:10:00+00:00,385,-5.4187411701,2024-06-29 00:00:00+00:00
2024-06-29 07:15:00+00:00,903,6.9318663106,2024-06-29 00:00:00+00:00
2024-06-29 07:20:00+00:00,542,-13.8708218704,2024-06-29 00:00:00+00:00
2024-06-29 07:25:00+00:00,658,-6.5746959179,2024-06-29 00:00:00+00:00
2024-06-29 07:30:00+00:00,399,-31.0152125859,2024-06-29 00:00:00+00:00
2024-06-29 07:35:00+00:00,806,14.6978057144,2024-06-29 00:00:00+00:00
2024-06-29 07:40:00+00:00,124,48.9762406547,2024-06-29 00:00:00+00:00
2024-06-29 07:45:00+00:00,685,17.7171845919,2024-06-29 00:00:00+00:00
2024-06-29 07:50:00+00:00,641,-38.4180241503,2024-06-29 00:00:00+00:00
2024-06-29 07:55:00+00:00,709,-31.9951756669,2024-06-29 00:00:00+00:00
2024-06-29 08:00:00+00:00,875,34.0378754449,2024-06-29 00:00:00+00:00
2024-06-29 08:05:00+00:00,235,33.1088336427,2024-06-29 00:00:00+00:00
2024-06-29 08:10:00+00:00,567,21.6098599153,2024-06-29 00:00:00+00:00
2024-06-29 08:15:00+00:00,543,27.2104842417,2024-06-29 00:00:00+00:00
2024-06-29 08:20:00+00:00,567,47.0349585454,2024-06-29 00:00:00+00:00
2024-06-29 08:25:00+00:00,935,29.2204408683,2024-06-29 00:00:00+00:00
2024-06-29 08:30:00+00:00,959,13.8125079403,2024-06-29 00:00:00+00:00
2024-06-29 08:35:00+00:00,181,-1.4882296144,2024-06-29 00:00:00+00:00
2024-06-29 08:40:00+00:00,422,27.4144281025,2024-06-29 00:00:00+00:00
2024-06-29 08:45:00+00:00,595,-16.9663373527,2024-06-29 00:00:00+00:00
2024-06-29 08:50:00+00:00,775,38.0420915257,2024-06-29 00:00:00+00:00
2024-06-29 08:55:00+00:00,536,-45.1537625592,2024-06-29 00:00:00+00:00
2024-06-29 09:00:00+00:00,869,-9.4833214521,2024-06-29 00:00:00+00:00
2024-06-29 09:05:00+00:00,972,33.1193821821,2024-06-29 00:00:00+00:00
2024-06-29 09:10:00+00:00,714,-12.9671067001,2024-06-29 00:00:00+00:00
2024-06-29 09:15:00+00:00,199,-27.0020316358,2024-06-29 00:00:00+00:00
2024-06-29 09:20:00+00:00,667,38.1405688795,2024-06-29 00:00:00+00:00
2024-06-29 09:25:00+00:00,122,35.7724674154,2024-06-29 00:00:00+00:00
2024-06-29 09:30:00+00:00,369,30.9718628248,2024-06-29 00:00:00+00:00
2024-06-29 09:35:00+00:00,605,-34.4057245011,2024-06-29 00:00:00+00:00
2024-06-29 09:40:00+00:00,200,24.2807367301,2024-06-29 00:00:00+00:00
2024-06-29 09:45:00+00:00,309,-20.5728102223,2024-06-29 00:00:00+00:00
2024-06-29 09:50:00+00:00,935,-32.894536046,2024-06-29 00:00:00+00:00
2024-06-29 09:55:00+00:00,960,-7.6881003708,2024-06-29 00:00:00+00:00
2024-06-29 10:00:00+00:00,18,-45.1703345,2024-06-29 00:00:00+00:00
2024-06-29 10:05:00+00:00,732,-44.8423903538,2024-06-29 00:00:00+00:00
2024-06-29 10:10:00+00:00,867,42.1314711909,2024-06-29 00:00:00+00:00
2024-06-29 10:15:00+00:00,598,-24.0873449131,2024-06-29 00:00:00+00:00
2024-06-29 10:20:00+00:00,129,-3.4181097368,2024-06-29 00:00:00+00:00
2024-06-29 10:25:00+00:00,921,28.0206384511,2024-06-29 00:00:00+00:00
2024-06-29 10:30:00+00:00,276,39.083931395,2024-06-29 00:00:00+00:00
2024-06-29 10:35:00+00:00,882,-31.0815703098,2024-06-29 00:00:00+00:00
2024-06-29 10:40:00+00:00,57,8.7600511724,2024-06-29 00:00:00+00:00
2024-06-29 10:45:00+00:00,40,31.941739796,2024-06-29 00:00:00+00:00
2024-06-29 10:50:00+00:00,681,42.7337702981,2024-06-29 00:00:00+00:00
2024-06-29 10:55:00+00:00,281,-15.7151952232,2024-06-29 00:00:00+00:00
2024-06-29 11:00:00+00:00,222,-1.1487916045,2024-06-29 00:00:00+00:00
2024-06-29 11:05:00+00:00,609,-11.1018759217,2024-06-29 00:00:00+00:00
2024-06-29 11:10:00+00:00,386,40.0091558976,2024-06-29 00:00:00+00:00
2024-06-29 11:15:00+00:00,337,-44.574158068,2024-06-29 00:00:00+00:00
2024-06-29 11:20:00+00:00,678,28.4079951032,2024-06-29 00:00:00+00:00
2024-06-29 11:25:00+00:00,766,-3.459526942,2024-06-29 00:00:00+00:00
2024-06-29 11:30:00+00:00,875,35.7583437133,2024-06-29 00:00:00+00:00
2024-06-29 11:35:00+00:00,769,12.0763597139,2024-06-29 00:00:00+00:00
2024-06-29 11:40:00+00:00,964,22.4668308354,2024-06-29 00:00:00+00:00
2024-06-29 11:45:00+00:00,637,33.8070065841,2024-06-29 00:00:00+00:00
2024-06-29 11:50:00+00:00,459,-7.9429412257,2024-06-29 00:00:00+00:00
2024-06-29 11:55:00+00:00,657,-49.92654454,2024-06-29 00:00:00+00:00
2024-06-29 12:00:00+00:00,237,-5.6792897616,2024-06-29 00:00:00+00:00
2024-06-29 12:05:00+00:00,407,-25.2934560824,2024-06-29 00:00:00+00:00
2024-06-29 12:10:00+00:00,821,-47.7435677992,2024-06-29 00:00:00+00:00
2024-06-29 12:15:00+00:00,436,49.8117083086,2024-06-29 00:00:00+00:00
2024-06-29 12:20:00+00:00,495,-33.9534858176,2024-06-29 00:00:00+00:00
2024-06-29 12:25:00+00:00,547,8.9863793578,2024-06-29 00:00:00+00:00
2024-06-29 12:30:00+00:00,166,32.5647746508,2024-06-29 00:00:00+00:00
2024-06-29 12:35:00+00:00,785,-13.9996578207,2024-06-29 00:00:00+00:00
2024-06-29 12:40:00+00:00,87,-12.026190711,2024-06-29 00:00:00+00:00
2024-06-29 12:45:00+00:00,3,-7.968871863,2024-06-29 00:00:00+00:00
2024-06-29 12:50:00+00:00,654,-49.7567517444,2024-06-29 00:00:00+00:00
2024-06-29 12:55:00+00:00,421,-34.8451200176,2024-06-29 00:00:00+00:00
2024-06-29 13:00:00+00:00,137,21.0971216682,2024-06-29 00:00:00+00:00
2024-06-29 13:05:00+00:00,701,-48.8876693432,2024-06-29 00:00:00+00:00
2024-06-29 13:10:00+00:00,838,31.7876181179,2024-06-29 00:00:00+00:00
2024-06-29 13:15:00+00:00,519,38.0116980461,2024-06-29 00:00:00+00:00
2024-06-29 13:20:00+00:00,118,19.7036978175,2024-06-29 00:00:00+00:00
2024-06-29 13:25:00+00:00,251,25.6616887796,2024-06-29 00:00:00+00:00
2024-06-29 13:30:00+00:00,224,-40.0193932131,2024-06-29 00:00:00+00:00
2024-06-29 13:35:00+00:00,620,9.6517175416,2024-06-29 00:00:00+00:00
2024-06-29 13:40:00+00:00,473,27.5915694343,2024-06-29 00:00:00+00:00
2024-06-29 13:45:00+00:00,131,-26.7509113066,2024-06-29 00:00:00+00:00
2024-06-29 13:50:00+00:00,852,37.1577774371,2024-06-29 00:00:00+00:00
2024-06-29 13:55:00+00:00,920,29.6859439302,2024-06-29 00:00:00+00:00
2024-06-29 14:00:00+00:00,126,20.1181203843,2024-06-29 00:00:00+00:00
2024-06-29 14:05:00+00:00,863,-6.5334080858,2024-06-29 00:00:00+00:00
2024-06-29 14:10:00+00:00,621,-2.5533808633,2024-06-29 00:00:00+00:00
2024-06-29 14:15:00+00:00,276,-5.9599212966,2024-06-29 00:00:00+00:00
2024-06-29 14:20:00+00:00,238,39.848280874,2024-06-29 00:00:00+00:00
2024-06-29 14:25:00+00:00,77,4.4149459563,2024-06-29 00:00:00+00:00
2024-06-29 14:30:00+00:00,836,-11.787690906,2024-06-29 00:00:00+00:00
2024-06-29 14:35:00+00:00,829,34.4998327041,2024-06-29 00:00:00+00:00
2024-06-29 14:40:00+00:00,406,-36.4677889875,2024-06-29 00:00:00+00:00
2024-06-29 14:45:00+00:00,54,-35.7129516165,2024-06-29 00:00:00+00:00
2024-06-29 14:50:00+00:00,754,40.8026650096,2024-06-29 00:00:00+00:00
2024-06-29 14:55:00+00:00,790,36.0528238071,2024-06-29 00:00:00+00:00
2024-06-29 15:00:00+00:00,820,-49.4663890207,2024-06-29 00:00:00+00:00
2024-06-29 15:05:00+00:00,501,44.1233692909,2024-06-29 00:00:00+00:00
2024-06-29 15:10:00+00:00,868,27.3363822874,2024-06-29 00:00:00+00:00
2024-06-29 15:15:00+00:00,290,18.4460132823,2024-06-29 00:00:00+00:00
2024-06-29 15:20:00+00:00,327,1.3958273779,2024-06-29 00:00:00+00:00
2024-06-29 15:25:00+00:00,550,24.9068377207,2024-06-29 00:00:00+00:00
2024-06-29 15:30:00+00:00,554,-36.9700205309,2024-06-29 00:00:00+00:00
2024-06-29 15:35:00+00:00,908,-1.4399523596,2024-06-29 00:00:00+00:00
2024-06-29 15:40:00+00:00,697,21.4925042983,2024-06-29 00:00:00+00:00
2024-06-29 15:45:00+00:00,24,-41.3553243274,2024-06-29 00:00:00+00:00
2024-06-29 15:50:00+00:00,812,-6.9923853351,2024-06-29 00:00:00+00:00
2024-06-29 15:55:00+00:00,675,-5.7357295298,2024-06-29 00:00:00+00:00
2024-06-29 16:00:00+00:00,423,-2.9242857678,2024-06-29 00:00:00+00:00
2024-06-29 16:05:00+00:00,211,-38.5200782407,2024-06-29 00:00:00+00:00
2024-06-29 16:10:00+00:00,19,-5.2008173464,2024-06-29 00:00:00+00:00
2024-06-29 16:15:00+00:00,712,-9.9311001228,2024-06-29 00:00:00+00:00
2024-06-29 16:20:00+00:00,468,49.939315612,2024-06-29 00:00:00+00:00
2024-06-29 16:25:00+00:00,792,-1.4661407832,2024-06-29 00:00:00+00:00
2024-06-29 16:30:00+00:00,747,-4.7295260409,2024-06-29 00:00:00+00:00
2024-06-29 16:35:00+00:00,588,37.7507962764,2024-06-29 00:00:00+00:00
2024-06-29 16:40:00+00:00,624,-42.8443616578,2024-06-29 00:00:00+00:00
2024-06-29 16:45:00+00:00,55,-40.0692023026,2024-06-29 00:00:00+00:00
2024-06-29 16:50:00+00:00,451,-2.1391774488,2024-06-29 00:00:00+00:00
2024-06-29 16:55:00+00:00,455,-26.6444729273,2024-06-29 00:00:00+00:00
2024-06-29 17:00:00+00:00,517,37.2757960774,2024-06-29 00:00:00+00:00
2024-06-29 17:05:00+00:00,966,49.9899473026,2024-06-29 00:00:00+00:00
2024-06-29 17:10:00+00:00,600,-31.2628561465,2024-06-29 00:00:00+00:00
2024-06-29 17:15:00+00:00,432,-22.5385744224,2024-06-29 00:00:00+00:00
2024-06-29 17:20:00+00:00,762,-22.1901526281,2024-06-29 00:00:00+00:00
2024-06-29 17:25:00+00:00,72,25.6528181365,2024-06-29 00:00:00+00:00
2024-06-29 17:30:00+00:00,169,24.9235959207,2024-06-29 00:00:00+00:00
2024-06-29 17:35:00+00:00,471,-40.378101151,2024-06-29 00:00:00+00:00
2024-06-29 17:40:00+00:00,116,-29.1491359262,2024-06-29 00:00:00+00:00
2024-06-29 17:45:00+00:00,590,29.8856765609,2024-06-29 00:00:00+00:00
2024-06-29 17:50:00+00:00,169,-24.8736662769,2024-06-29 00:00:00+00:00
2024-06-29 17:55:00+00:00,442,6.6721627271,2024-06-29 00:00:00+00:00
2024-06-29 18:00:00+00:00,629,-12.3653243287,2024-06-29 00:00:00+00:00
2024-06-29 18:05:00+00:00,570,1.5662731711,2024-06-29 00:00:00+00:00
2024-06-29 18:10:00+00:00,810,28.7032457723,2024-06-29 00:00:00+00:00
2024-06-29 18:15:00+00:00,413,-1.0059489116,2024-06-29 00:00:00+00:00
2024-06-29 18:20:00+00:00,685,-37.6889453017,2024-06-29 00:00:00+00:00
2024-06-29 18:25:00+00:00,299,-9.1947260222,2024-06-29 00:00:00+00:00
2024-06-29 18:30:00+00:00,602,-3.1365213061,2024-06-29 00:00:00+00:00
2024-06-29 18:35:00+00:00,517,38.2927520623,2024-06-29 00:00:00+00:00
2024-06-29 18:40:00+00:00,497,38.3063203076,2024-06-29 00:00:00+00:00
2024-06-29 18:45:00+00:00,167,23.6666369748,2024-06-29 00:00:00+00:00
2024-06-29 18:50:00+00:00,252,-33.3437522612,2024-06-29 00:00:00+00:00
2024-06-29 18:55:00+00:00,875,-42.0349964345,2024-06-29 00:00:00+00:00
2024-06-29 19:00:00+00:00,160,-3.0211732553,2024-06-29 00:00:00+00:00
2024-06-29 19:05:00+00:00,108,30.3976105676,2024-06-29 00:00:00+00:00
2024-06-29 19:10:00+00:00,833,-4.6202598869,2024-06-29 00:00:00+00:00
2024-06-29 19:15:00+00:00,528,-38.1193096986,2024-06-29 00:00:00+00:00
2024-06-29 19:20:00+00:00,789,8.5746400534,2024-06-29 00:00:00+00:00
2024-06-29 19:25:00+00:00,437,34.6148327919,2024-06-29 00:00:00+00:00
2024-06-29 19:30:00+00:00,238,22.2317792084,2024-06-29 00:00:00+00:00
2024-06-29 19:35:00+00:00,616,-1.9578833731,2024-06-29 00:00:00+00:00
2024-06-29 19:40:00+00:00,374,-13.3701279311,2024-06-29 00:00:00+00:00
2024-06-29 19:45:00+00:00,897,48.9893776249,2024-06-29 00:00:00+00:00
2024-06-29 19:50:00+00:00,98,-0.3160936927,2024-06-29 00:00:00+00:00
2024-06-29 19:55:00+00:00,135,43.1175402944,2024-06-29 00:00:00+00:00
2024-06-29 20:00:00+00:00,338,-9.0562689122,2024-06-29 00:00:00+00:00
2024-06-29 20:05:00+00:00,539,11.6729704364,2024-06-29 00:00:00+00:00
2024-06-29 20:10:00+00:00,317,-13.969269462,2024-06-29 00:00:00+00:00
2024-06-29 20:15:00+00:00,184,-8.0080901645,2024-06-29 00:00:00+00:00
2024-06-29 20:20:00+00:00,798,-8.2856490044,2024-06-29 00:00:00+00:00
2024-06-29 20:25:00+00:00,72,25.752083755,2024-06-29 00:00:00+00:00
2024-06-29 20:30:00+00:00,190,25.0930326225,2024-06-29 00:00:00+00:00
2024-06-29 20:35:00+00:00,759,-31.0315624252,2024-06-29 00:00:00+00:00
2024-06-29 20:40:00+00:00,133,41.9937927843,2024-06-29 00:00:00+00:00
2024-06-29 20:45:00+00:00,669,-41.4953875574,2024-06-29 00:00:00+00:00
2024-06-29 20:50:00+00:00,11,48.7335757141,2024-06-29 00:00:00+00:00
2024-06-29 20:55:00+00:00,173,-10.4692868077,2024-06-29 00:00:00+00:00
2024-06-29 21:00:00+00:00,822,-24.9133216881,2024-06-29 00:00:00+00:00
2024-06-29 21:05:00+00:00,141,-34.6042938828,2024-06-29 00:00:00+00:00
2024-06-29 21:10:00+00:00,229,27.5249117628,2024-06-29 00:00:00+00:00
2024-06-29 21:15:00+00:00,215,-29.5347930983,2024-06-29 00:00:00+00:00
2024-06-29 21:20:00+00:00,740,27.8060856008,2024-06-29 00:00:00+00:00
2024-06-29 21:25:00+00:00,95,46.7724887396,2024-06-29 00:00:00+00:00
2024-06-29 21:30:00+00:00,721,-37.645453337,2024-06-29 00:00:00+00:00
2024-06-29 21:35:00+00:00,129,-18.1981681902,2024-06-29 00:00:00+00:00
2024-06-29 21:40:00+00:00,972,44.9690850873,2024-06-29 00:00:00+00:00
2024-06-29 21:45:00+00:00,938,15.730573567,2024-06-29 00:00:00+00:00
2024-06-29 21:50:00+00:00,196,5.2230314852,2024-06-29 00:00:00+00:00
2024-06-29 21:55:00+00:00,611,2.1901165306,2024-06-29 00:00:00+00:00
2024-06-29 22:00:00+00:00,223,-27.2775301307,2024-06-29 00:00:00+00:00
2024-06-29 22:05:00+00:00,446,-11.8398052136,2024-06-29 00:00:00+00:00
2024-06-29 22:10:00+00:00,938,-32.3556312561,2024-06-29 00:00:00+00:00
2024-06-29 22:15:00+00:00,298,-17.1535500538,2024-06-29 00:00:00+00:00
2024-06-29 22:20:00+00:00,638,-6.8958246258,2024-06-29 00:00:00+00:00
2024-06-29 22:25:00+00:00,31,-5.1686019163,2024-06-29 00:00:00+00:00
2024-06-29 22:30:00+00:00,561,45.642876288,2024-06-29 00:00:00+00:00
2024-06-29 22:35:00+00:00,125,14.9431711475,2024-06-29 00:00:00+00:00
2024-06-29 22:40:00+00:00,613,12.8255989272,2024-06-29 00:00:00+00:00
2024-06-29 22:45:00+00:00,510,49.4685153665,2024-06-29 00:00:00+00:00
2024-06-29 22:50:00+00:00,162,-0.5576593909,2024-06-29 00:00:00+00:00
2024-06-29 22:55:00+00:00,860,32.3552780047,2024-06-29 00:00:00+00:00
2024-06-29 23:00:00+00:00,342,47.9888427618,2024-06-29 00:00:00+00:00
2024-06-29 23:05:00+00:00,112,-5.7773844079,2024-06-29 00:00:00+00:00
2024-06-29 23:10:00+00:00,133,41.0197383763,2024-06-29 00:00:00+00:00
2024-06-29 23:15:00+00:00,97,-41.7942516238,2024-06-29 00:00:00+00:00
2024-06-29 23:20:00+00:00,240,21.6576286382,2024-06-29 00:00:00+00:00
2024-06-29 23:25:00+00:00,980,-22.8859823531,2024-06-29 00:00:00+00:00
2024-06-29 23:30:00+00:00,393,34.7441741895,2024-06-29 00:00:00+00:00
2024-06-29 23:35:00+00:00,857,31.3211503195,2024-06-29 00:00:00+00:00
2024-06-29 23:40:00+00:00,421,46.636186535,2024-06-29 00:00:00+00:00
2024-06-29 23:45:00+00:00,761,8.4961277688,2024-06-29 00:00:00+00:00
2024-06-29 23:50:00+00:00,163,9.2715567721,2024-06-29 00:00:00+00:00
2024-06-29 23:55:00+00:00,26,16.3196554476,2024-06-29 00:00:00+00:00
2024-06-30 00:00:00+00:00,423,43.1510085632,2024-06-30 00:00:00+00:00
2024-06-30 00:00:00+00:00,929,-1.49225911,2024-06-29 00:00:00+00:00
2024-06-30 00:05:00+00:00,829,-34.8683793018,2024-06-30 00:00:00+00:00
2024-06-30 00:10:00+00:00,218,33.2575564127,2024-06-30 00:00:00+00:00
2024-06-30 00:15:00+00:00,843,-28.3099067306,2024-06-30 00:00:00+00:00
2024-06-30 00:20:00+00:00,872,-2.7659358364,2024-06-30 00:00:00+00:00
2024-06-30 00:25:00+00:00,342,-46.9060209193,2024-06-30 00:00:00+00:00
2024-06-30 00:30:00+00:00,927,-49.5716941724,2024-06-30 00:00:00+00:00
2024-06-30 00:35:00+00:00,132,-27.5375422915,2024-06-30 00:00:00+00:00
2024-06-30 00:40:00+00:00,42,22.8036499732,2024-06-30 00:00:00+00:00
2024-06-30 00:45:00+00:00,875,13.8111202331,2024-06-30 00:00:00+00:00
2024-06-30 00:50:00+00:00,682,49.9920099421,2024-06-30 00:00:00+00:00
2024-06-30 00:55:00+00:00,173,-28.7790697652,2024-06-30 00:00:00+00:00
2024-06-30 01:00:00+00:00,575,29.2566339384,2024-06-30 00:00:00+00:00
2024-06-30 01:05:00+00:00,184,-35.0283333898,2024-06-30 00:00:00+00:00
2024-06-30 01:10:00+00:00,926,44.3074874612,2024-06-30 00:00:00+00:00
2024-06-30 01:15:00+00:00,468,-3.8718253183,2024-06-30 00:00:00+00:00
2024-06-30 01:20:00+00:00,552,30.4147037762,2024-06-30 00:00:00+00:00
2024-06-30 01:25:00+00:00,812,-34.267991605,2024-06-30 00:00:00+00:00
2024-06-30 01:30:00+00:00,216,27.7308743765,2024-06-30 00:00:00+00:00
2024-06-30 01:35:00+00:00,551,-42.4723895642,2024-06-30 00:00:00+00:00
2024-06-30 01:40:00+00:00,16,-26.8835189569,2024-06-30 00:00:00+00:00
2024-06-30 01:45:00+00:00,204,1.7839724923,2024-06-30 00:00:00+00:00
2024-06-30 01:50:00+00:00,59,46.4994741431,2024-06-30 00:00:00+00:00
2024-06-30 01:55:00+00:00,920,34.8849625573,2024-06-30 00:00:00+00:00
2024-06-30 02:00:00+00:00,703,46.9396326467,2024-06-30 00:00:00+00:00
2024-06-30 02:05:00+00:00,496,6.8434045775,2024-06-30 00:00:00+00:00
2024-06-30 02:10:00+00:00,362,29.3549419395,2024-06-30 00:00:00+00:00
2024-06-30 02:15:00+00:00,159,-31.6838070789,2024-06-30 00:00:00+00:00
2024-06-30 02:20:00+00:00,554,-22.1883210369,2024-06-30 00:00:00+00:00
2024-06-30 02:25:00+00:00,163,5.7648200351,2024-06-30 00:00:00+00:00
2024-06-30 02:30:00+00:00,727,-25.9262221822,2024-06-30 00:00:00+00:00
