Timezone-aware_Timestamp,Variable,Value,Last_Modified_UTC
2024-06-29 03:10:00+00:00,8,12.238278668477436,2024-06-29 00:00:00+00:00
2024-06-29 03:15:00+00:00,603,18.59365226399538,2024-06-29 00:00:00+00:00
2024-06-29 03:20:00+00:00,518,-36.24454260962085,2024-06-29 00:00:00+00:00
2024-06-29 03:25:00+00:00,321,33.796378833215655,2024-06-29 00:00:00+00:00
2024-06-29 03:30:00+00:00,719,38.4614304778076,2024-06-29 00:00:00+00:00
2024-06-29 03:35:00+00:00,898,6.830097995891002,2024-06-29 00:00:00+00:00
2024-06-29 03:40:00+00:00,268,-49.80486007840579,2024-06-29 00:00:00+00:00
2024-06-29 03:45:00+00:00,86,45.469711713618835,2024-06-29 00:00:00+00:00
2024-06-29 03:50:00+00:00,259,-32.35440895794317,2024-06-29 00:00:00+00:00
2024-06-29 03:55:00+00:00,386,34.368658699987435,2024-06-29 00:00:00+00:00
2024-06-29 04:00:00+00:00,51,19.051040658675532,2024-06-29 00:00:00+00:00
2024-06-29 04:05:00+00:00,839,-40.147879879397365,2024-06-29 00:00:00+00:00
2024-06-29 04:10:00+00:00,362,29.992642042487077,2024-06-29 00:00:00+00:00
2024-06-29 04:15:00+00:00,343,-25.539841245453665,2024-06-29 00:00:00+00:00
2024-06-29 04:20:00+00:00,443,-20.625349161313732,2024-06-29 00:00:00+00:00
2024-06-29 04:25:00+00:00,285,29.832113297050128,2024-06-29 00:00:00+00:00
2024-06-29 04:30:00+00:00,251,-6.556677635275101,2024-06-29 00:00:00+00:00
2024-06-29 04:35:00+00:00,835,-34.09350365014666,2024-06-29 00:00:00+00:00
2024-06-29 04:40:00+00:00,733,-45.239661199369074,2024-06-29 00:00:00+00:00
2024-06-29 04:45:00+00:00,844,-21.191587016866176,2024-06-29 00:00:00+00:00
2024-06-29 04:50:00+00:00,394,14.402196853830958,2024-06-29 00:00:00+00:00
2024-06-29 04:55:00+00:00,110,-3.564134003274603,2024-06-29 00:00:00+00:00
2024-06-29 05:00:00+00:00,124,40.612881309808984,2024-06-29 00:00:00+00:00
2024-06-29 05:05:00+00:00,405,28.00551165252743,2024-06-29 00:00:00+00:00
2024-06-29 05:10:00+00:00,314,35.488329066320006,2024-06-29 00:00:00+00:00
2024-06-29 05:15:00+00:00,620,39.410973566370274,2024-06-29 00:00:00+00:00
2024-06-29 05:20:00+00:00,917,42.42681867101854,2024-06-29 00:00:00+00:00
2024-06-29 05:25:00+00:00,959,-27.72715065372492,2024-06-29 00:00:00+00:00
2024-06-29 05:30:00+00:00,32,4.28130194035041,2024-06-29 00:00:00+00:00
2024-06-29 05:35:00+00:00,31,5.3742407115049105,2024-06-29 00:00:00+00:00
2024-06-29 05:40:00+00:00,989,5.741389746877921,2024-06-29 00:00:00+00:00
2024-06-29 05:45:00+00:00,275,21.347179536342267,2024-06-29 00:00:00+00:00
2024-06-29 05:50:00+00:00,355,27.087092991922276,2024-06-29 00:00:00+00:00
2024-06-29 05:55:00+00:00,584,-2.3793059997169763,2024-06-29 00:00:00+00:00
2024-06-29 06:00:00+00:00,313,21.29479957787349,2024-06-29 00:00:00+00:00
2024-06-29 06:05:00+00:00,699,5.38261082941316,2024-06-29 00:00:00+00:00
2024-06-29 06:10:00+00:00,616,-5.93509448535454,2024-06-29 00:00:00+00:00
2024-06-29 06:15:00+00:00,368,-5.075800848482949,2024-06-29 00:00:00+00:00
2024-06-29 06:20:00+00:00,414,-21.48787879676568,2024-06-29 00:00:00+00:00
2024-06-29 06:25:00+00:00,794,37.51721674556656,2024-06-29 00:00:00+00:00
2024-06-29 06:30:00+00:00,103,-25.354007761042983,2024-06-29 00:00:00+00:00
2024-06-29 06:35:00+00:00,624,45.86743256511389,2024-06-29 00:00:00+00:00
2024-06-29 06:40:00+00:00,547,39.09975412288216,2024-06-29 00:00:00+00:00
2024-06-29 06:45:00+00:00,752,49.10616126458157,2024-06-29 00:00:00+00:00
2024-06-29 06:50:00+00:00,944,29.21672118122507,2024-06-29 00:00:00+00:00
2024-06-29 06:55:00+00:00,30,-49.21386026011213,2024-06-29 00:00:00+00:00
2024-06-29 07:00:00+00:00,453,9.613590948264672,2024-06-29 00:00:00+00:00
2024-06-29 07:05:00+00:00,67,-33.32196864901681,2024-06-29 00:00:00+00:00
2024-06-29 07:10:00+00:00,73,-22.07294174238723,2024-06-29 00:00:00+00:00
2024-06-29 07:15:00+00:00,322,1.0126652131191562,2024-06-29 00:00:00+00:00
2024-06-29 07:20:00+00:00,203,32.38975841599145,2024-06-29 00:00:00+00:00
2024-06-29 07:25:00+00:00,101,-37.02179027464844,2024-06-29 00:00:00+00:00
2024-06-29 07:30:00+00:00,36,42.699385913119926,2024-06-29 00:00:00+00:00
2024-06-29 07:35:00+00:00,447,11.871426468714809,2024-06-29 00:00:00+00:00
2024-06-29 07:40:00+00:00,362,28.38337733463196,2024-06-29 00:00:00+00:00
2024-06-29 07:45:00+00:00,512,-29.20393100187931,2024-06-29 00:00:00+00:00
2024-06-29 07:50:00+00:00,145,16.454714846267834,2024-06-29 00:00:00+00:00
2024-06-29 07:55:00+00:00,583,-15.595369828042664,2024-06-29 00:00:00+00:00
2024-06-29 08:00:00+00:00,838,-25.559155096145492,2024-06-29 00:00:00+00:00
2024-06-29 08:05:00+00:00,399,23.205664306990656,2024-06-29 00:00:00+00:00
2024-06-29 08:10:00+00:00,846,17.985178543539178,2024-06-29 00:00:00+00:00
2024-06-29 08:15:00+00:00,99,2.8572547340873413,2024-06-29 00:00:00+00:00
2024-06-29 08:20:00+00:00,32,-6.988779614745745,2024-06-29 00:00:00+00:00
2024-06-29 08:25:00+00:00,401,49.45878763505878,2024-06-29 00:00:00+00:00
2024-06-29 08:30:00+00:00,125,37.543200612968704,2024-06-29 00:00:00+00:00
2024-06-29 08:35:00+00:00,735,-25.90816672605476,2024-06-29 00:00:00+00:00
2024-06-29 08:40:00+00:00,452,-19.350308597722066,2024-06-29 00:00:00+00:00
2024-06-29 08:45:00+00:00,105,16.26097790949224,2024-06-29 00:00:00+00:00
2024-06-29 08:50:00+00:00,831,-27.954839781456485,2024-06-29 00:00:00+00:00
2024-06-29 08:55:00+00:00,185,0.2087549689183987,2024-06-29 00:00:00+00:00
2024-06-29 09:00:00+00:00,836,49.569439344324294,2024-06-29 00:00:00+00:00
2024-06-29 09:05:00+00:00,215,-11.544467068388975,2024-06-29 00:00:00+00:00
2024-06-29 09:10:00+00:00,109,27.595231692208117,2024-06-29 00:00:00+00:00
2024-06-29 09:15:00+00:00,219,12.37792932908993,2024-06-29 00:00:00+00:00
2024-06-29 09:20:00+00:00,891,-21.404942134003548,2024-06-29 00:00:00+00:00
2024-06-29 09:25:00+00:00,852,-21.330319505251573,2024-06-29 00:00:00+00:00
2024-06-29 09:30:00+00:00,192,47.112635098501656,2024-06-29 00:00:00+00:00
2024-06-29 09:35:00+00:00,994,45.54316889768856,2024-06-29 00:00:00+00:00
2024-06-29 09:40:00+00:00,369,46.97370418275575,2024-06-29 00:00:00+00:00
2024-06-29 09:45:00+00:00,676,-48.82269377717433,2024-06-29 00:00:00+00:00
2024-06-29 09:50:00+00:00,264,28.866375937019768,2024-06-29 00:00:00+00:00
2024-06-29 09:55:00+00:00,387,-10.731795836104538,2024-06-29 00:00:00+00:00
2024-06-29 10:00:00+00:00,853,-4.461479888216182,2024-06-29 00:00:00+00:00
2024-06-29 10:05:00+00:00,37,-10.005117103281613,2024-06-29 00:00:00+00:00
2024-06-29 10:10:00+00:00,90,1.059083554363525,2024-06-29 00:00:00+00:00
2024-06-29 10:15:00+00:00,245,11.22013122780526,2024-06-29 00:00:00+00:00
2024-06-29 10:20:00+00:00,185,16.900217844587814,2024-06-29 00:00:00+00:00
2024-06-29 10:25:00+00:00,598,-8.655644879086545,2024-06-29 00:00:00+00:00
2024-06-29 10:30:00+00:00,281,18.62506810870525,2024-06-29 00:00:00+00:00
2024-06-29 10:35:00+00:00,624,-46.65038050739685,2024-06-29 00:00:00+00:00
2024-06-29 10:40:00+00:00,837,-12.00807764045132,2024-06-29 00:00:00+00:00
2024-06-29 10:45:00+00:00,91,-23.98969887832597,2024-06-29 00:00:00+00:00
2024-06-29 10:50:00+00:00,921,-18.837620830358016,2024-06-29 00:00:00+00:00
2024-06-29 10:55:00+00:00,881,35.09102447536796,2024-06-29 00:00:00+00:00
2024-06-29 11:00:00+00:00,756,-21.28314992815468,2024-06-29 00:00:00+00:00
2024-06-29 11:05:00+00:00,380,-34.39531599861895,2024-06-29 00:00:00+00:00
2024-06-29 11:10:00+00:00,552,45.89877308371861,2024-06-29 00:00:00+00:00
2024-06-29 11:15:00+00:00,766,-2.1102493474923563,2024-06-29 00:00:00+00:00
2024-06-29 11:20:00+00:00,177,38.92404808452093,2024-06-29 00:00:00+00:00
2024-06-29 11:25:00+00:00,431,-19.63079245531181,2024-06-29 00:00:00+00:00
2024-06-29 11:30:00+00:00,213,26.913566918691657,2024-06-29 00:00:00+00:00
2024-06-29 11:35:00+00:00,859,-14.526108546946835,2024-06-29 00:00:00+00:00
2024-06-29 11:40:00+00:00,839,-3.5541692875868307,2024-06-29 00:00:00+00:00
2024-06-29 11:45:00+00:00,939,-6.72682777278181,2024-06-29 00:00:00+00:00
2024-06-29 11:50:00+00:00,215,23.812116009141093,2024-06-29 00:00:00+00:00
2024-06-29 11:55:00+00:00,747,-9.476519288400354,2024-06-29 00:00:00+00:00
2024-06-29 12:00:00+00:00,85,-22.12295685470392,2024-06-29 00:00:00+00:00
2024-06-29 12:05:00+00:00,177,25.290621494218897,2024-06-29 00:00:00+00:00
2024-06-29 12:10:00+00:00,770,-35.380779194668186,2024-06-29 00:00:00+00:00
2024-06-29 12:15:00+00:00,81,4.790395408874971,2024-06-29 00:00:00+00:00
2024-06-29 12:20:00+00:00,511,-2.709880263522102,2024-06-29 00:00:00+00:00
2024-06-29 12:25:00+00:00,511,-43.25300618450429,2024-06-29 00:00:00+00:00
2024-06-29 12:30:00+00:00,1,6.301149029990491,2024-06-29 00:00:00+00:00
2024-06-29 12:35:00+00:00,828,27.847303011341793,2024-06-29 00:00:00+00:00
2024-06-29 12:40:00+00:00,367,-24.962333086113997,2024-06-29 00:00:00+00:00
2024-06-29 12:45:00+00:00,399,18.958734125425153,2024-06-29 00:00:00+00:00
2024-06-29 12:50:00+00:00,689,32.12057150999473,2024-06-29 00:00:00+00:00
2024-06-29 12:55:00+00:00,856,27.54212663057497,2024-06-29 00:00:00+00:00
2024-06-29 13:00:00+00:00,580,24.021051078978473,2024-06-29 00:00:00+00:00
2024-06-29 13:05:00+00:00,934,-25.8347793473268,2024-06-29 00:00:00+00:00
2024-06-29 13:10:00+00:00,403,37.825364300841485,2024-06-29 00:00:00+00:00
2024-06-29 13:15:00+00:00,484,34.934313083011205,2024-06-29 00:00:00+00:00
2024-06-29 13:20:00+00:00,96,-1.211413853689102,2024-06-29 00:00:00+00:00
2024-06-29 13:25:00+00:00,589,-9.869069515284558,2024-06-29 00:00:00+00:00
2024-06-29 13:30:00+00:00,274,38.21837782632615,2024-06-29 00:00:00+00:00
2024-06-29 13:35:00+00:00,560,11.089692233267314,2024-06-29 00:00:00+00:00
2024-06-29 13:40:00+00:00,66,10.229224908653713,2024-06-29 00:00:00+00:00
2024-06-29 13:45:00+00:00,698,21.460029558323384,2024-06-29 00:00:00+00:00
2024-06-29 13:50:00+00:00,533,30.424870163440332,2024-06-29 00:00:00+00:00
2024-06-29 13:55:00+00:00,122,-30.49046542172715,2024-06-29 00:00:00+00:00
2024-06-29 14:00:00+00:00,853,-28.955916527237015,2024-06-29 00:00:00+00:00
2024-06-29 14:05:00+00:00,753,21.43364676109158,2024-06-29 00:00:00+00:00
2024-06-29 14:10:00+00:00,355,-12.730163099933698,2024-06-29 00:00:00+00:00
2024-06-29 14:15:00+00:00,201,-26.15213096131158,2024-06-29 00:00:00+00:00
2024-06-29 14:20:00+00:00,637,10.20062224227094,2024-06-29 00:00:00+00:00
2024-06-29 14:25:00+00:00,991,-42.078406275643246,2024-06-29 00:00:00+00:00
2024-06-29 14:30:00+00:00,176,-27.446852122154485,2024-06-29 00:00:00+00:00
2024-06-29 14:35:00+00:00,501,17.196556320450625,2024-06-29 00:00:00+00:00
2024-06-29 14:40:00+00:00,689,33.319883600158136,2024-06-29 00:00:00+00:00
2024-06-29 14:45:00+00:00,902,25.665537587873644,2024-06-29 00:00:00+00:00
2024-06-29 14:50:00+00:00,937,45.460340073850574,2024-06-29 00:00:00+00:00
2024-06-29 14:55:00+00:00,107,-19.091966725350495,2024-06-29 00:00:00+00:00
2024-06-29 15:00:00+00:00,786,21.52099180956867,2024-06-29 00:00:00+00:00
2024-06-29 15:05:00+00:00,908,-11.406789983235411,2024-06-29 00:00:00+00:00
2024-06-29 15:10:00+00:00,357,-49.446023222851885,2024-06-29 00:00:00+00:00
2024-06-29 15:15:00+00:00,513,3.091976705880505,2024-06-29 00:00:00+00:00
2024-06-29 15:20:00+00:00,211,-24.851628304843487,2024-06-29 00:00:00+00:00
2024-06-29 15:25:00+00:00,456,30.654182101496716,2024-06-29 00:00:00+00:00
2024-06-29 15:30:00+00:00,844,14.100228590175746,2024-06-29 00:00:00+00:00
2024-06-29 15:35:00+00:00,164,17.065720079649225,2024-06-29 00:00:00+00:00
2024-06-29 15:40:00+00:00,256,-35.93598267552647,2024-06-29 00:00:00+00:00
2024-06-29 15:45:00+00:00,207,-2.6998732199410824,2024-06-29 00:00:00+00:00
2024-06-29 15:50:00+00:00,309,1.6920542105985916,2024-06-29 00:00:00+00:00
2024-06-29 15:55:00+00:00,671,-17.856303826782813,2024-06-29 00:00:00+00:00
2024-06-29 16:00:00+00:00,588,-31.244609433729146,2024-06-29 00:00:00+00:00
2024-06-29 16:05:00+00:00,407,34.67549175405318,2024-06-29 00:00:00+00:00
2024-06-29 16:10:00+00:00,174,24.383644855538098,2024-06-29 00:00:00+00:00
2024-06-29 16:15:00+00:00,754,-1.5697970845179796,2024-06-29 00:00:00+00:00
2024-06-29 16:20:00+00:00,873,29.252582935987434,2024-06-29 00:00:00+00:00
2024-06-29 16:25:00+00:00,446,-26.286965133690344,2024-06-29 00:00:00+00:00
2024-06-29 16:30:00+00:00,501,39.850320465988176,2024-06-29 00:00:00+00:00
2024-06-29 16:35:00+00:00,287,12.414538104355763,2024-06-29 00:00:00+00:00
2024-06-29 16:40:00+00:00,855,-16.67260144409429,2024-06-29 00:00:00+00:00
2024-06-29 16:45:00+00:00,740,1.5756547854342529,2024-06-29 00:00:00+00:00
2024-06-29 16:50:00+00:00,896,27.74570727623022,2024-06-29 00:00:00+00:00
2024-06-29 16:55:00+00:00,452,38.0669522691023,2024-06-29 00:00:00+00:00
2024-06-29 17:00:00+00:00,250,47.4093577254302,2024-06-29 00:00:00+00:00
2024-06-29 17:05:00+00:00,64,-27.236512615078368,2024-06-29 00:00:00+00:00
2024-06-29 17:10:00+00:00,256,-21.3712755848414,2024-06-29 00:00:00+00:00
2024-06-29 17:15:00+00:00,53,13.905722863524971,2024-06-29 00:00:00+00:00
2024-06-29 17:20:00+00:00,899,6.998277472839341,2024-06-29 00:00:00+00:00
2024-06-29 17:25:00+00:00,878,-48.01124035680192,2024-06-29 00:00:00+00:00
2024-06-29 17:30:00+00:00,106,29.229071509723397,2024-06-29 00:00:00+00:00
2024-06-29 17:35:00+00:00,492,-2.867292133133894,2024-06-29 00:00:00+00:00
2024-06-29 17:40:00+00:00,94,48.878611435442494,2024-06-29 00:00:00+00:00
2024-06-29 17:45:00+00:00,958,-6.483855280166736,2024-06-29 00:00:00+00:00
2024-06-29 17:50:00+00:00,562,-37.85727296242703,2024-06-29 00:00:00+00:00
2024-06-29 17:55:00+00:00,754,-40.955981255023886,2024-06-29 00:00:00+00:00
2024-06-29 18:00:00+00:00,57,49.15027949312059,2024-06-29 00:00:00+00:00
2024-06-29 18:05:00+00:00,531,-25.568818865317276,2024-06-29 00:00:00+00:00
2024-06-29 18:10:00+00:00,95,-33.6291823087265,2024-06-29 00:00:00+00:00
2024-06-29 18:15:00+00:00,618,-45.810354981179245,2024-06-29 00:00:00+00:00
2024-06-29 18:20:00+00:00,686,-36.4715239049618,2024-06-29 00:00:00+00:00
2024-06-29 18:25:00+00:00,237,32.3176649340935,2024-06-29 00:00:00+00:00
2024-06-29 18:30:00+00:00,808,-26.22336630049016,2024-06-29 00:00:00+00:00
2024-06-29 18:35:00+00:00,21,30.100744422674737,2024-06-29 00:00:00+00:00
2024-06-29 18:40:00+00:00,290,-44.70113876792983,2024-06-29 00:00:00+00:00
2024-06-29 18:45:00+00:00,900,-46.75216072067665,2024-06-29 00:00:00+00:00
2024-06-29 18:50:00+00:00,144,10.794038873490976,2024-06-29 00:00:00+00:00
2024-06-29 18:55:00+00:00,50,41.760158191074055,2024-06-29 00:00:00+00:00
2024-06-29 19:00:00+00:00,549,-38.556629793999186,2024-06-29 00:00:00+00:00
2024-06-29 19:05:00+00:00,93,26.98984388846911,2024-06-29 00:00:00+00:00
2024-06-29 19:10:00+00:00,482,24.92884206815856,2024-06-29 00:00:00+00:00
2024-06-29 19:15:00+00:00,41,-22.50428297948285,2024-06-29 00:00:00+00:00
2024-06-29 19:20:00+00:00,513,-28.426269423085603,2024-06-29 00:00:00+00:00
2024-06-29 19:25:00+00:00,451,-12.564671796183744,2024-06-29 00:00:00+00:00
2024-06-29 19:30:00+00:00,202,22.46970664518699,2024-06-29 00:00:00+00:00
2024-06-29 19:35:00+00:00,269,48.495650889710646,2024-06-29 00:00:00+00:00
2024-06-29 19:40:00+00:00,880,27.824663514818862,2024-06-29 00:00:00+00:00
2024-06-29 19:45:00+00:00,123,44.06944868446699,2024-06-29 00:00:00+00:00
2024-06-29 19:50:00+00:00,173,17.571008660152742,2024-06-29 00:00:00+00:00
2024-06-29 19:55:00+00:00,14,10.02142397374204,2024-06-29 00:00:00+00:00
2024-06-29 20:00:00+00:00,901,46.622143230315785,2024-06-29 00:00:00+00:00
2024-06-29 20:05:00+00:00,207,45.84477136531822,2024-06-29 00:00:00+00:00
2024-06-29 20:10:00+00:00,900,6.249431152676742,2024-06-29 00:00:00+00:00
2024-06-29 20:15:00+00:00,733,-28.73431873772748,2024-06-29 00:00:00+00:00
2024-06-29 20:20:00+00:00,59,6.211289501210835,2024-06-29 00:00:00+00:00
2024-06-29 20:25:00+00:00,572,-17.496370991827305,2024-06-29 00:00:00+00:00
2024-06-29 20:30:00+00:00,609,44.706736885071535,2024-06-29 00:00:00+00:00
2024-06-29 20:35:00+00:00,962,-10.117441886746583,2024-06-29 00:00:00+00:00
2024-06-29 20:40:00+00:00,737,14.143820267218828,2024-06-29 00:00:00+00:00
2024-06-29 20:45:00+00:00,938,-2.859622925439467,2024-06-29 00:00:00+00:00
2024-06-29 20:50:00+00:00,93,-22.12923589468028,2024-06-29 00:00:00+00:00
2024-06-29 20:55:00+00:00,859,-13.477934754250889,2024-06-29 00:00:00+00:00
2024-06-29 21:00:00+00:00,370,15.63554096869926,2024-06-29 00:00:00+00:00
2024-06-29 21:05:00+00:00,739,12.00192471586572,2024-06-29 00:00:00+00:00
2024-06-29 21:10:00+00:00,696,15.437404507109504,2024-06-29 00:00:00+00:00
2024-06-29 21:15:00+00:00,770,3.923852729874831,2024-06-29 00:00:00+00:00
2024-06-29 21:20:00+00:00,521,47.53242903916925,2024-06-29 00:00:00+00:00
2024-06-29 21:25:00+00:00,110,14.02259201778108,2024-06-29 00:00:00+00:00
2024-06-29 21:30:00+00:00,507,47.00169764218927,2024-06-29 00:00:00+00:00
2024-06-29 21:35:00+00:00,934,5.215565243889152,2024-06-29 00:00:00+00:00
2024-06-29 21:40:00+00:00,558,25.205793199211953,2024-06-29 00:00:00+00:00
2024-06-29 21:45:00+00:00,898,24.32110791926189,2024-06-29 00:00:00+00:00
2024-06-29 21:50:00+00:00,83,-0.8044166553864613,2024-06-29 00:00:00+00:00
2024-06-29 21:55:00+00:00,401,-4.163129289874789,2024-06-29 00:00:00+00:00
2024-06-29 22:00:00+00:00,409,20.90879177458615,2024-06-29 00:00:00+00:00
2024-06-29 22:05:00+00:00,856,32.4325369197426,2024-06-29 00:00:00+00:00
2024-06-29 22:10:00+00:00,71,0.7894511789069867,2024-06-29 00:00:00+00:00
2024-06-29 22:15:00+00:00,197,47.107034708065314,2024-06-29 00:00:00+00:00
2024-06-29 22:20:00+00:00,976,-24.239170685765565,2024-06-29 00:00:00+00:00
2024-06-29 22:25:00+00:00,559,37.174817169193375,2024-06-29 00:00:00+00:00
2024-06-29 22:30:00+00:00,277,-16.72342400388976,2024-06-29 00:00:00+00:00
2024-06-29 22:35:00+00:00,928,16.99839632965721,2024-06-29 00:00:00+00:00
2024-06-29 22:40:00+00:00,136,-2.254666326985223,2024-06-29 00:00:00+00:00
2024-06-29 22:45:00+00:00,701,5.538088516270967,2024-06-29 00:00:00+00:00
2024-06-29 22:50:00+00:00,683,-29.8291565186931,2024-06-29 00:00:00+00:00
2024-06-29 22:55:00+00:00,599,-1.612778222061415,2024-06-29 00:00:00+00:00
2024-06-29 23:00:00+00:00,831,21.80686821780614,2024-06-29 00:00:00+00:00
2024-06-29 23:05:00+00:00,857,-4.367200994298074,2024-06-29 00:00:00+00:00
2024-06-29 23:10:00+00:00,296,-14.320831053075445,2024-06-29 00:00:00+00:00
2024-06-29 23:15:00+00:00,171,-3.712806470960764,2024-06-29 00:00:00+00:00
2024-06-29 23:20:00+00:00,404,-22.791570337400735,2024-06-29 00:00:00+00:00
2024-06-29 23:25:00+00:00,354,-11.906512385337244,2024-06-29 00:00:00+00:00
2024-06-29 23:30:00+00:00,656,-12.747794804714331,2024-06-29 00:00:00+00:00
2024-06-29 23:35:00+00:00,541,-15.859433106590146,2024-06-29 00:00:00+00:00
2024-06-29 23:40:00+00:00,654,28.81920472112307,2024-06-29 00:00:00+00:00
2024-06-29 23:45:00+00:00,272,-5.378524633952097,2024-06-29 00:00:00+00:00
2024-06-29 23:50:00+00:00,420,39.190744512711845,2024-06-29 00:00:00+00:00
2024-06-29 23:55:00+00:00,590,19.190897483068,2024-06-29 00:00:00+00:00
2024-06-30 00:00:00+00:00,380,27.9627504561971,2024-06-30 00:00:00+00:00
2024-06-30 00:00:00+00:00,321,-15.357923497453784,2024-06-29 00:00:00+00:00
2024-06-30 00:05:00+00:00,385,1.3097161277757865,2024-06-30 00:00:00+00:00
2024-06-30 00:10:00+00:00,452,-32.4760504430053,2024-06-30 00:00:00+00:00
2024-06-30 00:15:00+00:00,749,18.099440277246984,2024-06-30 00:00:00+00:00
2024-06-30 00:20:00+00:00,294,11.03362291441958,2024-06-30 00:00:00+00:00
2024-06-30 00:25:00+00:00,991,45.68500488548686,2024-06-30 00:00:00+00:00
2024-06-30 00:30:00+00:00,546,28.5173020730615,2024-06-30 00:00:00+00:00
2024-06-30 00:35:00+00:00,625,-27.55731257467219,2024-06-30 00:00:00+00:00
2024-06-30 00:40:00+00:00,827,-37.41149262303834,2024-06-30 00:00:00+00:00
2024-06-30 00:45:00+00:00,696,-40.20294696858862,2024-06-30 00:00:00+00:00
2024-06-30 00:50:00+00:00,161,-15.702887130037354,2024-06-30 00:00:00+00:00
2024-06-30 00:55:00+00:00,836,-38.35122677048493,2024-06-30 00:00:00+00:00
2024-06-30 01:00:00+00:00,708,19.44250583034585,2024-06-30 00:00:00+00:00
2024-06-30 01:05:00+00:00,948,49.03779508784483,2024-06-30 00:00:00+00:00
2024-06-30 01:10:00+00:00,775,14.129480789310662,2024-06-30 00:00:00+00:00
2024-06-30 01:15:00+00:00,429,-35.11074150812452,2024-06-30 00:00:00+00:00
2024-06-30 01:20:00+00:00,108,-0.0136622795206449,2024-06-30 00:00:00+00:00
2024-06-30 01:25:00+00:00,530,26.9242365601674,2024-06-30 00:00:00+00:00
2024-06-30 01:30:00+00:00,119,-2.167116103350075,2024-06-30 00:00:00+00:00
2024-06-30 01:35:00+00:00,535,32.29162391800379,2024-06-30 00:00:00+00:00
2024-06-30 01:40:00+00:00,831,-14.544822745467895,2024-06-30 00:00:00+00:00
2024-06-30 01:45:00+00:00,68,-29.932593289123787,2024-06-30 00:00:00+00:00
2024-06-30 01:50:00+00:00,465,42.36915802916572,2024-06-30 00:00:00+00:00
2024-06-30 01:55:00+00:00,125,-7.044087501403084,2024-06-30 00:00:00+00:00
