Timezone-aware_Timestamp,Variable,Value,Last_Modified_UTC
2024-06-29 04:05:00+00:00,899,45.0674134043,2024-06-29 00:00:00+00:00
2024-06-29 04:10:00+00:00,470,-49.535785427,2024-06-29 00:00:00+00:00
2024-06-29 04:15:00+00:00,948,6.9839699312,2024-06-29 00:00:00+00:00
2024-06-29 04:20:00+00:00,708,-2.6918795852,2024-06-29 00:00:00+00:00
2024-06-29 04:25:00+00:00,563,-18.025183479,2024-06-29 00:00:00+00:00
2024-06-29 04:30:00+00:00,293,-42.6439528186,2024-06-29 00:00:00+00:00
2024-06-29 04:35:00+00:00,167,33.3622284155,2024-06-29 00:00:00+00:00
2024-06-29 04:40:00+00:00,454,5.2538181899,2024-06-29 00:00:00+00:00
2024-06-29 04:45:00+00:00,255,6.0711961313,2024-06-29 00:00:00+00:00
2024-06-29 04:50:00+00:00,389,1.6011758012,2024-06-29 00:00:00+00:00
2024-06-29 04:55:00+00:00,17,38.0147077163,2024-06-29 00:00:00+00:00
2024-06-29 05:00:00+00:00,252,19.6976849124,2024-06-29 00:00:00+00:00
2024-06-29 05:05:00+00:00,347,45.8222140464,2024-06-29 00:00:00+00:00
2024-06-29 05:10:00+00:00,724,-22.8550875343,2024-06-29 00:00:00+00:00
2024-06-29 05:15:00+00:00,614,-16.5844681729,2024-06-29 00:00:00+00:00
2024-06-29 05:20:00+00:00,313,33.3994706647,2024-06-29 00:00:00+00:00
2024-06-29 05:25:00+00:00,739,21.7049041737,2024-06-29 00:00:00+00:00
2024-06-29 05:30:00+00:00,993,-41.5366590978,2024-06-29 00:00:00+00:00
2024-06-29 05:35:00+00:00,403,8.0509254225,2024-06-29 00:00:00+00:00
2024-06-29 05:40:00+00:00,417,5.0586532363,2024-06-29 00:00:00+00:00
2024-06-29 05:45:00+00:00,642,-4.9525658705,2024-06-29 00:00:00+00:00
2024-06-29 05:50:00+00:00,244,-48.4650201845,2024-06-29 00:00:00+00:00
2024-06-29 05:55:00+00:00,169,-2.668041454,2024-06-29 00:00:00+00:00
2024-06-29 06:00:00+00:00,414,2.7514092273,2024-06-29 00:00:00+00:00
2024-06-29 06:05:00+00:00,405,13.1770966232,2024-06-29 00:00:00+00:00
2024-06-29 06:10:00+00:00,986,10.0691143677,2024-06-29 00:00:00+00:00
2024-06-29 06:15:00+00:00,276,-9.8748526221,2024-06-29 00:00:00+00:00
2024-06-29 06:20:00+00:00,618,-13.5973123466,2024-06-29 00:00:00+00:00
2024-06-29 06:25:00+00:00,846,-14.8326159387,2024-06-29 00:00:00+00:00
2024-06-29 06:30:00+00:00,429,23.2972068384,2024-06-29 00:00:00+00:00
2024-06-29 06:35:00+00:00,685,41.2459043629,2024-06-29 00:00:00+00:00
2024-06-29 06:40:00+00:00,92,-10.7353705686,2024-06-29 00:00:00+00:00
2024-06-29 06:45:00+00:00,280,-32.5194095619,2024-06-29 00:00:00+00:00
2024-06-29 06:50:00+00:00,398,-27.7669805596,2024-06-29 00:00:00+00:00
2024-06-29 06:55:00+00:00,917,-23.5488489768,2024-06-29 00:00:00+00:00
2024-06-29 07:00:00+00:00,61,16.9896119185,2024-06-29 00:00:00+00:00
2024-06-29 07:05:00+00:00,874,-9.3878431092,2024-06-29 00:00:00+00:00
2024-06-29 07:10:00+00:00,815,21.4854342951,2024-06-29 00:00:00+00:00
2024-06-29 07:15:00+00:00,5,24.011883648,2024-06-29 00:00:00+00:00
2024-06-29 07:20:00+00:00,916,-40.8214231843,2024-06-29 00:00:00+00:00
2024-06-29 07:25:00+00:00,468,-40.674454077,2024-06-29 00:00:00+00:00
2024-06-29 07:30:00+00:00,844,-23.2823333292,2024-06-29 00:00:00+00:00
2024-06-29 07:35:00+00:00,769,-19.5901233688,2024-06-29 00:00:00+00:00
2024-06-29 07:40:00+00:00,702,-36.6184241871,2024-06-29 00:00:00+00:00
2024-06-29 07:45:00+00:00,57,-28.5662887199,2024-06-29 00:00:00+00:00
2024-06-29 07:50:00+00:00,60,47.8406535193,2024-06-29 00:00:00+00:00
2024-06-29 07:55:00+00:00,788,-10.6070164346,2024-06-29 00:00:00+00:00
2024-06-29 08:00:00+00:00,389,14.7271233488,2024-06-29 00:00:00+00:00
2024-06-29 08:05:00+00:00,517,21.2564757333,2024-06-29 00:00:00+00:00
2024-06-29 08:10:00+00:00,575,43.1042762862,2024-06-29 00:00:00+00:00
2024-06-29 08:15:00+00:00,206,-47.9895091991,2024-06-29 00:00:00+00:00
2024-06-29 08:20:00+00:00,891,4.2481586536,2024-06-29 00:00:00+00:00
2024-06-29 08:25:00+00:00,512,-6.8273132631,2024-06-29 00:00:00+00:00
2024-06-29 08:30:00+00:00,467,12.0892802938,2024-06-29 00:00:00+00:00
2024-06-29 08:35:00+00:00,731,-9.1802045055,2024-06-29 00:00:00+00:00
2024-06-29 08:40:00+00:00,647,-22.4791311604,2024-06-29 00:00:00+00:00
2024-06-29 08:45:00+00:00,476,-12.3190467278,2024-06-29 00:00:00+00:00
2024-06-29 08:50:00+00:00,605,-46.6226936151,2024-06-29 00:00:00+00:00
2024-06-29 08:55:00+00:00,604,20.1555269982,2024-06-29 00:00:00+00:00
2024-06-29 09:00:00+00:00,719,6.9420534565,2024-06-29 00:00:00+00:00
2024-06-29 09:05:00+00:00,109,25.139636775,2024-06-29 00:00:00+00:00
2024-06-29 09:10:00+00:00,107,16.5564068482,2024-06-29 00:00:00+00:00
2024-06-29 09:15:00+00:00,651,-35.5271750751,2024-06-29 00:00:00+00:00
2024-06-29 09:20:00+00:00,176,-31.8827980032,2024-06-29 00:00:00+00:00
2024-06-29 09:25:00+00:00,884,-36.2744123372,2024-06-29 00:00:00+00:00
2024-06-29 09:30:00+00:00,818,-27.8445125657,2024-06-29 00:00:00+00:00
2024-06-29 09:35:00+00:00,876,-45.1180482813,2024-06-29 00:00:00+00:00
2024-06-29 09:40:00+00:00,936,-26.9966515785,2024-06-29 00:00:00+00:00
2024-06-29 09:45:00+00:00,43,9.9210643246,2024-06-29 00:00:00+00:00
2024-06-29 09:50:00+00:00,351,-13.9790617148,2024-06-29 00:00:00+00:00
2024-06-29 09:55:00+00:00,728,-5.748718822,2024-06-29 00:00:00+00:00
2024-06-29 10:00:00+00:00,595,18.4832426448,2024-06-29 00:00:00+00:00
2024-06-29 10:05:00+00:00,131,21.8746907398,2024-06-29 00:00:00+00:00
2024-06-29 10:10:00+00:00,525,38.2073150803,2024-06-29 00:00:00+00:00
2024-06-29 10:15:00+00:00,265,-4.8652834669,2024-06-29 00:00:00+00:00
2024-06-29 10:20:00+00:00,715,-40.1640693465,2024-06-29 00:00:00+00:00
2024-06-29 10:25:00+00:00,665,29.2174728054,2024-06-29 00:00:00+00:00
2024-06-29 10:30:00+00:00,992,-15.3606982898,2024-06-29 00:00:00+00:00
2024-06-29 10:35:00+00:00,376,-48.9805106932,2024-06-29 00:00:00+00:00
2024-06-29 10:40:00+00:00,852,0.9322747221,2024-06-29 00:00:00+00:00
2024-06-29 10:45:00+00:00,191,44.9724031778,2024-06-29 00:00:00+00:00
2024-06-29 10:50:00+00:00,743,-1.1906233905,2024-06-29 00:00:00+00:00
2024-06-29 10:55:00+00:00,352,-31.87832385,2024-06-29 00:00:00+00:00
2024-06-29 11:00:00+00:00,111,-26.408380063,2024-06-29 00:00:00+00:00
2024-06-29 11:05:00+00:00,761,15.6420912817,2024-06-29 00:00:00+00:00
2024-06-29 11:10:00+00:00,896,40.1294827033,2024-06-29 00:00:00+00:00
2024-06-29 11:15:00+00:00,867,32.7799394444,2024-06-29 00:00:00+00:00
2024-06-29 11:20:00+00:00,466,-27.3322245726,2024-06-29 00:00:00+00:00
2024-06-29 11:25:00+00:00,398,-9.3629807391,2024-06-29 00:00:00+00:00
2024-06-29 11:30:00+00:00,531,-30.732320958,2024-06-29 00:00:00+00:00
2024-06-29 11:35:00+00:00,95,-18.3267154131,2024-06-29 00:00:00+00:00
2024-06-29 11:40:00+00:00,347,33.3903678011,2024-06-29 00:00:00+00:00
2024-06-29 11:45:00+00:00,763,36.8727258333,2024-06-29 00:00:00+00:00
2024-06-29 11:50:00+00:00,316,16.5592073382,2024-06-29 00:00:00+00:00
2024-06-29 11:55:00+00:00,132,26.9316922166,2024-06-29 00:00:00+00:00
2024-06-29 12:00:00+00:00,677,12.0644522287,2024-06-29 00:00:00+00:00
2024-06-29 12:05:00+00:00,800,-2.7573693407,2024-06-29 00:00:00+00:00
2024-06-29 12:10:00+00:00,18,-22.4346345939,2024-06-29 00:00:00+00:00
2024-06-29 12:15:00+00:00,98,-45.5627314147,2024-06-29 00:00:00+00:00
2024-06-29 12:20:00+00:00,208,33.9863829483,2024-06-29 00:00:00+00:00
2024-06-29 12:25:00+00:00,309,-12.2268114248,2024-06-29 00:00:00+00:00
2024-06-29 12:30:00+00:00,318,37.5346788897,2024-06-29 00:00:00+00:00
2024-06-29 12:35:00+00:00,985,34.7405305347,2024-06-29 00:00:00+00:00
2024-06-29 12:40:00+00:00,521,43.721886646,2024-06-29 00:00:00+00:00
2024-06-29 12:45:00+00:00,641,-37.0262082424,2024-06-29 00:00:00+00:00
2024-06-29 12:50:00+00:00,300,-25.4560617277,2024-06-29 00:00:00+00:00
2024-06-29 12:55:00+00:00,760,44.645958782,2024-06-29 00:00:00+00:00
2024-06-29 13:00:00+00:00,707,-15.6899077412,2024-06-29 00:00:00+00:00
2024-06-29 13:05:00+00:00,368,-46.1348996095,2024-06-29 00:00:00+00:00
2024-06-29 13:10:00+00:00,678,-42.7692541268,2024-06-29 00:00:00+00:00
2024-06-29 13:15:00+00:00,978,9.8050101901,2024-06-29 00:00:00+00:00
2024-06-29 13:20:00+00:00,850,25.9270225593,2024-06-29 00:00:00+00:00
2024-06-29 13:25:00+00:00,388,42.3955614656,2024-06-29 00:00:00+00:00
2024-06-29 13:30:00+00:00,547,-10.2965312547,2024-06-29 00:00:00+00:00
2024-06-29 13:35:00+00:00,107,-45.4321244787,2024-06-29 00:00:00+00:00
2024-06-29 13:40:00+00:00,940,3.2510475429,2024-06-29 00:00:00+00:00
2024-06-29 13:45:00+00:00,93,36.703461826,2024-06-29 00:00:00+00:00
2024-06-29 13:50:00+00:00,904,19.8509422603,2024-06-29 00:00:00+00:00
2024-06-29 13:55:00+00:00,820,17.2648212591,2024-06-29 00:00:00+00:00
2024-06-29 14:00:00+00:00,740,-31.9783011727,2024-06-29 00:00:00+00:00
2024-06-29 14:05:00+00:00,604,20.326042785,2024-06-29 00:00:00+00:00
2024-06-29 14:10:00+00:00,941,-11.0664067982,2024-06-29 00:00:00+00:00
2024-06-29 14:15:00+00:00,879,-35.7683765871,2024-06-29 00:00:00+00:00
2024-06-29 14:20:00+00:00,26,-16.0526435337,2024-06-29 00:00:00+00:00
2024-06-29 14:25:00+00:00,12,-32.3323613821,2024-06-29 00:00:00+00:00
2024-06-29 14:30:00+00:00,177,-43.5127340756,2024-06-29 00:00:00+00:00
2024-06-29 14:35:00+00:00,278,-25.8552010606,2024-06-29 00:00:00+00:00
2024-06-29 14:40:00+00:00,619,26.5681181517,2024-06-29 00:00:00+00:00
2024-06-29 14:45:00+00:00,433,-36.0702551777,2024-06-29 00:00:00+00:00
2024-06-29 14:50:00+00:00,208,-40.9978684978,2024-06-29 00:00:00+00:00
2024-06-29 14:55:00+00:00,237,-5.5801718109,2024-06-29 00:00:00+00:00
2024-06-29 15:00:00+00:00,749,-48.4548370788,2024-06-29 00:00:00+00:00
2024-06-29 15:05:00+00:00,90,46.2037942267,2024-06-29 00:00:00+00:00
2024-06-29 15:10:00+00:00,676,-23.6726713457,2024-06-29 00:00:00+00:00
2024-06-29 15:15:00+00:00,104,-25.5124978028,2024-06-29 00:00:00+00:00
2024-06-29 15:20:00+00:00,741,-13.5441857762,2024-06-29 00:00:00+00:00
2024-06-29 15:25:00+00:00,385,-12.2269961316,2024-06-29 00:00:00+00:00
2024-06-29 15:30:00+00:00,883,32.9902753318,2024-06-29 00:00:00+00:00
2024-06-29 15:35:00+00:00,385,32.997712568,2024-06-29 00:00:00+00:00
2024-06-29 15:40:00+00:00,305,24.3203706964,2024-06-29 00:00:00+00:00
2024-06-29 15:45:00+00:00,197,-3.1930126132,2024-06-29 00:00:00+00:00
2024-06-29 15:50:00+00:00,27,42.3906881425,2024-06-29 00:00:00+00:00
2024-06-29 15:55:00+00:00,698,-33.0171719896,2024-06-29 00:00:00+00:00
2024-06-29 16:00:00+00:00,562,-7.5271607022,2024-06-29 00:00:00+00:00
2024-06-29 16:05:00+00:00,782,-12.9127110016,2024-06-29 00:00:00+00:00
2024-06-29 16:10:00+00:00,749,-18.4153393149,2024-06-29 00:00:00+00:00
2024-06-29 16:15:00+00:00,127,-20.1296107587,2024-06-29 00:00:00+00:00
2024-06-29 16:20:00+00:00,414,-28.3087717443,2024-06-29 00:00:00+00:00
2024-06-29 16:25:00+00:00,859,7.8330838718,2024-06-29 00:00:00+00:00
2024-06-29 16:30:00+00:00,649,-27.3608669161,2024-06-29 00:00:00+00:00
2024-06-29 16:35:00+00:00,300,-4.8653992506,2024-06-29 00:00:00+00:00
2024-06-29 16:40:00+00:00,677,6.5560832403,2024-06-29 00:00:00+00:00
2024-06-29 16:45:00+00:00,181,32.6102129639,2024-06-29 00:00:00+00:00
2024-06-29 16:50:00+00:00,849,40.2679516953,2024-06-29 00:00:00+00:00
2024-06-29 16:55:00+00:00,534,12.2815716613,2024-06-29 00:00:00+00:00
2024-06-29 17:00:00+00:00,31,-31.8084629118,2024-06-29 00:00:00+00:00
2024-06-29 17:05:00+00:00,226,47.0870127472,2024-06-29 00:00:00+00:00
2024-06-29 17:10:00+00:00,887,-36.1659053391,2024-06-29 00:00:00+00:00
2024-06-29 17:15:00+00:00,554,5.8208111591,2024-06-29 00:00:00+00:00
2024-06-29 17:20:00+00:00,6,-11.6369456333,2024-06-29 00:00:00+00:00
2024-06-29 17:25:00+00:00,933,28.6758267084,2024-06-29 00:00:00+00:00
2024-06-29 17:30:00+00:00,561,0.1791788545,2024-06-29 00:00:00+00:00
2024-06-29 17:35:00+00:00,358,-5.4096950008,2024-06-29 00:00:00+00:00
2024-06-29 17:40:00+00:00,628,20.4298614614,2024-06-29 00:00:00+00:00
2024-06-29 17:45:00+00:00,133,17.668477607,2024-06-29 00:00:00+00:00
2024-06-29 17:50:00+00:00,732,28.9837196348,2024-06-29 00:00:00+00:00
2024-06-29 17:55:00+00:00,199,40.1262208703,2024-06-29 00:00:00+00:00
2024-06-29 18:00:00+00:00,705,-29.79498135,2024-06-29 00:00:00+00:00
2024-06-29 18:05:00+00:00,589,-43.6699284365,2024-06-29 00:00:00+00:00
2024-06-29 18:10:00+00:00,819,12.1306313713,2024-06-29 00:00:00+00:00
2024-06-29 18:15:00+00:00,987,-44.9866414928,2024-06-29 00:00:00+00:00
2024-06-29 18:20:00+00:00,563,36.6552454579,2024-06-29 00:00:00+00:00
2024-06-29 18:25:00+00:00,691,-19.1042751145,2024-06-29 00:00:00+00:00
2024-06-29 18:30:00+00:00,772,13.0946935731,2024-06-29 00:00:00+00:00
2024-06-29 18:35:00+00:00,789,4.2072610999,2024-06-29 00:00:00+00:00
2024-06-29 18:40:00+00:00,19,-41.141959644,2024-06-29 00:00:00+00:00
2024-06-29 18:45:00+00:00,770,-37.3924273338,2024-06-29 00:00:00+00:00
2024-06-29 18:50:00+00:00,302,-43.4310374926,2024-06-29 00:00:00+00:00
2024-06-29 18:55:00+00:00,160,13.2679739453,2024-06-29 00:00:00+00:00
2024-06-29 19:00:00+00:00,82,-34.794816241,2024-06-29 00:00:00+00:00
2024-06-29 19:05:00+00:00,799,23.6821600378,2024-06-29 00:00:00+00:00
2024-06-29 19:10:00+00:00,22,-46.2795068135,2024-06-29 00:00:00+00:00
2024-06-29 19:15:00+00:00,863,42.6394450619,2024-06-29 00:00:00+00:00
2024-06-29 19:20:00+00:00,88,34.9246089251,2024-06-29 00:00:00+00:00
2024-06-29 19:25:00+00:00,230,21.5403419282,2024-06-29 00:00:00+00:00
2024-06-29 19:30:00+00:00,555,14.339595352,2024-06-29 00:00:00+00:00
2024-06-29 19:35:00+00:00,799,17.1846862648,2024-06-29 00:00:00+00:00
2024-06-29 19:40:00+00:00,268,22.7949634556,2024-06-29 00:00:00+00:00
2024-06-29 19:45:00+00:00,110,-11.758556135,2024-06-29 00:00:00+00:00
2024-06-29 19:50:00+00:00,877,27.7845131948,2024-06-29 00:00:00+00:00
2024-06-29 19:55:00+00:00,589,-26.6824455915,2024-06-29 00:00:00+00:00
2024-06-29 20:00:00+00:00,882,-9.1500599848,2024-06-29 00:00:00+00:00
2024-06-29 20:05:00+00:00,132,-22.432811758,2024-06-29 00:00:00+00:00
2024-06-29 20:10:00+00:00,333,-10.6357486027,2024-06-29 00:00:00+00:00
2024-06-29 20:15:00+00:00,840,36.9911531438,2024-06-29 00:00:00+00:00
2024-06-29 20:20:00+00:00,798,21.505887014,2024-06-29 00:00:00+00:00
2024-06-29 20:25:00+00:00,269,47.9432297107,2024-06-29 00:00:00+00:00
2024-06-29 20:30:00+00:00,299,7.5621589324,2024-06-29 00:00:00+00:00
2024-06-29 20:35:00+00:00,217,28.8372325794,2024-06-29 00:00:00+00:00
2024-06-29 20:40:00+00:00,637,6.762364038,2024-06-29 00:00:00+00:00
2024-06-29 20:45:00+00:00,900,23.435084089,2024-06-29 00:00:00+00:00
2024-06-29 20:50:00+00:00,58,-20.2642257829,2024-06-29 00:00:00+00:00
2024-06-29 20:55:00+00:00,11,10.2913486664,2024-06-29 00:00:00+00:00
2024-06-29 21:00:00+00:00,848,-22.4160280478,2024-06-29 00:00:00+00:00
2024-06-29 21:05:00+00:00,96,-22.1290632357,2024-06-29 00:00:00+00:00
2024-06-29 21:10:00+00:00,3,25.2506184478,2024-06-29 00:00:00+00:00
2024-06-29 21:15:00+00:00,734,11.223028391,2024-06-29 00:00:00+00:00
2024-06-29 21:20:00+00:00,20,48.4490688119,2024-06-29 00:00:00+00:00
2024-06-29 21:25:00+00:00,260,-11.0322623658,2024-06-29 00:00:00+00:00
2024-06-29 21:30:00+00:00,144,39.5161962869,2024-06-29 00:00:00+00:00
2024-06-29 21:35:00+00:00,677,-42.08164719,2024-06-29 00:00:00+00:00
2024-06-29 21:40:00+00:00,804,17.3745940679,2024-06-29 00:00:00+00:00
2024-06-29 21:45:00+00:00,615,35.4012829152,2024-06-29 00:00:00+00:00
2024-06-29 21:50:00+00:00,834,33.5325100863,2024-06-29 00:00:00+00:00
2024-06-29 21:55:00+00:00,20,-5.8816476368,2024-06-29 00:00:00+00:00
2024-06-29 22:00:00+00:00,38,19.2578958927,2024-06-29 00:00:00+00:00
2024-06-29 22:05:00+00:00,866,30.5046037205,2024-06-29 00:00:00+00:00
2024-06-29 22:10:00+00:00,271,-21.7134171506,2024-06-29 00:00:00+00:00
2024-06-29 22:15:00+00:00,105,-15.0343038002,2024-06-29 00:00:00+00:00
2024-06-29 22:20:00+00:00,585,27.6431408974,2024-06-29 00:00:00+00:00
2024-06-29 22:25:00+00:00,471,48.3981556515,2024-06-29 00:00:00+00:00
2024-06-29 22:30:00+00:00,289,15.2911788914,2024-06-29 00:00:00+00:00
2024-06-29 22:35:00+00:00,821,-13.5080583328,2024-06-29 00:00:00+00:00
2024-06-29 22:40:00+00:00,50,-21.5525966125,2024-06-29 00:00:00+00:00
2024-06-29 22:45:00+00:00,612,46.4794588847,2024-06-29 00:00:00+00:00
2024-06-29 22:50:00+00:00,525,19.4573118015,2024-06-29 00:00:00+00:00
2024-06-29 22:55:00+00:00,108,-39.9085828774,2024-06-29 00:00:00+00:00
2024-06-29 23:00:00+00:00,512,-6.7194022683,2024-06-29 00:00:00+00:00
2024-06-29 23:05:00+00:00,688,26.5808534689,2024-06-29 00:00:00+00:00
2024-06-29 23:10:00+00:00,914,-0.0933606249,2024-06-29 00:00:00+00:00
2024-06-29 23:15:00+00:00,650,42.5417421811,2024-06-29 00:00:00+00:00
2024-06-29 23:20:00+00:00,888,38.7081085012,2024-06-29 00:00:00+00:00
2024-06-29 23:25:00+00:00,182,8.0183803864,2024-06-29 00:00:00+00:00
2024-06-29 23:30:00+00:00,535,-29.7900809825,2024-06-29 00:00:00+00:00
2024-06-29 23:35:00+00:00,315,37.4427713628,2024-06-29 00:00:00+00:00
2024-06-29 23:40:00+00:00,439,31.1418163403,2024-06-29 00:00:00+00:00
2024-06-29 23:45:00+00:00,583,-43.9889521062,2024-06-29 00:00:00+00:00
2024-06-29 23:50:00+00:00,556,30.4915714903,2024-06-29 00:00:00+00:00
2024-06-29 23:55:00+00:00,454,-21.6238601444,2024-06-29 00:00:00+00:00
2024-06-30 00:00:00+00:00,4,46.0483505954,2024-06-30 00:00:00+00:00
2024-06-30 00:00:00+00:00,56,5.111209623,2024-06-29 00:00:00+00:00
2024-06-30 00:05:00+00:00,351,31.5132324581,2024-06-30 00:00:00+00:00
2024-06-30 00:10:00+00:00,590,45.0021441097,2024-06-30 00:00:00+00:00
2024-06-30 00:15:00+00:00,528,-17.7191695834,2024-06-30 00:00:00+00:00
2024-06-30 00:20:00+00:00,913,49.2075386406,2024-06-30 00:00:00+00:00
2024-06-30 00:25:00+00:00,972,31.0756789625,2024-06-30 00:00:00+00:00
2024-06-30 00:30:00+00:00,858,-45.8021132562,2024-06-30 00:00:00+00:00
2024-06-30 00:35:00+00:00,57,-40.0212293699,2024-06-30 00:00:00+00:00
2024-06-30 00:40:00+00:00,258,28.6144506537,2024-06-30 00:00:00+00:00
2024-06-30 00:45:00+00:00,730,-5.1058216338,2024-06-30 00:00:00+00:00
2024-06-30 00:50:00+00:00,996,-31.7604714413,2024-06-30 00:00:00+00:00
2024-06-30 00:55:00+00:00,847,20.9928975422,2024-06-30 00:00:00+00:00
2024-06-30 01:00:00+00:00,597,-39.452668374,2024-06-30 00:00:00+00:00
2024-06-30 01:05:00+00:00,450,5.2277559995,2024-06-30 00:00:00+00:00
2024-06-30 01:10:00+00:00,756,-33.3268523451,2024-06-30 00:00:00+00:00
2024-06-30 01:15:00+00:00,560,0.8287808536,2024-06-30 00:00:00+00:00
2024-06-30 01:20:00+00:00,702,49.5469312094,2024-06-30 00:00:00+00:00
2024-06-30 01:25:00+00:00,172,-26.5687836414,2024-06-30 00:00:00+00:00
2024-06-30 01:30:00+00:00,281,-44.1623273222,2024-06-30 00:00:00+00:00
2024-06-30 01:35:00+00:00,389,-37.6936829612,2024-06-30 00:00:00+00:00
2024-06-30 01:40:00+00:00,435,-28.1591367695,2024-06-30 00:00:00+00:00
2024-06-30 01:45:00+00:00,100,24.0844111111,2024-06-30 00:00:00+00:00
2024-06-30 01:50:00+00:00,219,-45.0248789246,2024-06-30 00:00:00+00:00
2024-06-30 01:55:00+00:00,867,31.1973463271,2024-06-30 00:00:00+00:00
2024-06-30 02:00:00+00:00,463,3.0216785502,2024-06-30 00:00:00+00:00
2024-06-30 02:05:00+00:00,873,-36.0287223161,2024-06-30 00:00:00+00:00
2024-06-30 02:10:00+00:00,818,-44.0307043417,2024-06-30 00:00:00+00:00
2024-06-30 02:15:00+00:00,361,41.3970121291,2024-06-30 00:00:00+00:00
2024-06-30 02:20:00+00:00,320,-40.4305309236,2024-06-30 00:00:00+00:00
2024-06-30 02:25:00+00:00,424,-1.2804339122,2024-06-30 00:00:00+00:00
2024-06-30 02:30:00+00:00,980,-41.1765823307,2024-06-30 00:00:00+00:00
2024-06-30 02:35:00+00:00,7,-36.1778814509,2024-06-30 00:00:00+00:00
